State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Kurnool,2024-01-11,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-07,2024,10,7.1991660188,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-12,2024,10,1.5044691335,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-14,2024,10,2.8138678629,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-16,2024,10,5.0363362342,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-20,2024,10,2.4336485501,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-10-27,2024,10,1.1221290927,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-03,2024,11,0.3887424828,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-04,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-11-29,2024,11,0.0715011353,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-03,2024,12,1.4688256596,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-04,2024,12,0.063120193,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-08,2024,12,1.1597e-06,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-11,2024,12,0.0471279364,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-15,2024,12,0.018826793,NRSC VIC MODEL
Andhra Pradesh,Visakhapatanam,2024-12-17,2024,12,0.0003146283,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-01,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-10,2024,01,0.000147693,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-15,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-01-31,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-03,2024,02,0.0249971249,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-05,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-13,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-16,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-20,2024,02,0.0019240633,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-21,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-02-23,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-05,2024,03,0.0002873136,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-07,2024,03,0.007729939,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-11,2024,03,7.29345e-05,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-15,2024,03,0.0026419545,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-21,2024,03,2.6273919018,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-03-24,2024,03,0.0006449812,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-03,2024,04,3.46222e-05,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-04,2024,04,0.8372024114,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-05,2024,04,0.0141518577,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-08,2024,04,0.1850580255,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-14,2024,04,2.1384248776,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-18,2024,04,0.0073543925,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-25,2024,04,2.1245406246,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-27,2024,04,2.6963964011,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-04-30,2024,04,1.835676884,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-05-02,2024,05,0.0001915424,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-05-20,2024,05,5.7730929331,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-05-31,2024,05,0.0003763937,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-14,2024,06,0.009104028,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-15,2024,06,15.3649353375,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-16,2024,06,18.4290447508,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-17,2024,06,8.7773113668,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-23,2024,06,2.5170123069,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-06-24,2024,06,0.0892292776,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-07-04,2024,07,0.2481704028,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-07-08,2024,07,8.9182156862,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-07-19,2024,07,37.6539943122,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-07-22,2024,07,2.1017321639,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-07-28,2024,07,1.0593471478,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-08-31,2024,08,20.0172554722,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-08,2024,09,0.7130044514,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-13,2024,09,2.9889388488,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-17,2024,09,4.8221844982,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-19,2024,09,11.3187075037,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-24,2024,09,18.1066499408,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-09-27,2024,09,7.7636253972,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-05,2024,10,3.9424497759,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-10,2024,10,0.2075636439,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-13,2024,10,0.1061385565,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-18,2024,10,8.1600276744,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-19,2024,10,11.881384032,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-10-21,2024,10,9.3416248606,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-11-01,2024,11,0.0003610259,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-11-05,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-11-08,2024,11,0.343688805,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-11-09,2024,11,0.3346362818,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-11-18,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-01,2024,12,8.2777882801,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-03,2024,12,1.4830100339,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-06,2024,12,0.0291131288,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-13,2024,12,1.7681e-06,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-19,2024,12,5.0460470198,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-20,2024,12,25.4348120063,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-21,2024,12,49.9837954462,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-22,2024,12,3.2476460632,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-27,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Vizianagaram,2024-12-28,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-03,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-09,2024,01,0.3702913558,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-11,2024,01,0.0044309307,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-21,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-24,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-01-28,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-02,2024,02,0.1119175509,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-06,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-10,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-16,2024,02,0.014844138,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-18,2024,02,0.1860793783,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-03-31,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-04-18,2024,04,0.1742018928,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-05-14,2024,05,0.0112589345,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-05-16,2024,05,1.0731917822,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-05-23,2024,05,0.3445449033,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-05-26,2024,05,3.5907494684,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-06-02,2024,06,0.8609367393,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-06-09,2024,06,0.0541552498,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-06-11,2024,06,1.0526799345,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-06-25,2024,06,3.7858517271,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-02,2024,07,0.8820874524,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-14,2024,07,1.3269564854,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-15,2024,07,0.4465551492,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-19,2024,07,100.3109594271,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-26,2024,07,1.0337321372,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-28,2024,07,15.7182722091,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-07-31,2024,07,4.8061778973,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-08-14,2024,08,3.5040454908,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-08-20,2024,08,2.9554950338,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-08-29,2024,08,13.2433016448,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-08-31,2024,08,37.7909330564,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-09-05,2024,09,11.4068539905,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-09-06,2024,09,16.1329774248,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-09-14,2024,09,1.4114584671,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-09-15,2024,09,0.1597440733,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-09-18,2024,09,0.1463582168,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-05,2024,10,4.8360005539,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-06,2024,10,4.0794625233,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-14,2024,10,6.7268059468,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-17,2024,10,10.6782061813,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-22,2024,10,4.3339321459,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-26,2024,10,1.2723873241,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-27,2024,10,0.0075320288,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-10-28,2024,10,0.0134001233,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-01,2024,11,0.09364472,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-02,2024,11,4.8586771897,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-07,2024,11,0.3520593244,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-08,2024,11,0.7026938931,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-11-14,2024,11,0.0546594701,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-01,2024,12,6.2925990118,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-03,2024,12,0.0337984437,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-04,2024,12,0.0050863952,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-07,2024,12,0.3059238981,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-08,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-09,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-10,2024,12,0.6423893958,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-11,2024,12,0.0167316073,NRSC VIC MODEL
Andhra Pradesh,West Godavari,2024-12-12,2024,12,0.0203665478,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-02,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-04,2024,01,0.2089860827,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-05,2024,01,0.0485089839,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-09,2024,01,3.5422182366,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-01-29,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-01,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-03,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-04,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-07,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-09,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-16,2024,02,0.0781988998,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-19,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-22,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-02-29,2024,02,0.0001663104,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-12,2024,03,0.0018035005,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-17,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-20,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-22,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-24,2024,03,7.6248e-05,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-25,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-03-27,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-06,2024,04,0.0003951023,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-04-11,2024,04,0.0053505462,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-08,2024,05,38.7124639948,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-11,2024,05,0.0063226428,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-17,2024,05,0.265288754,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-23,2024,05,0.0005402657,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-05-31,2024,05,0.0002603544,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-02,2024,06,12.8872001749,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-05,2024,06,8.2400443388,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-11,2024,06,4.8562858504,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-15,2024,06,1.5760210448,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-06-25,2024,06,0.1958760385,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-01,2024,07,12.1789119291,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-09,2024,07,2.8096845791,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-13,2024,07,0.8219530252,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-17,2024,07,0.7257787107,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-07-25,2024,07,0.0,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-05,2024,08,0.2528648987,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-12,2024,08,1.585047764,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-13,2024,08,0.7715269497,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-15,2024,08,11.3662686661,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-24,2024,08,0.3466032533,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-08-31,2024,08,13.247221255,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-01,2024,09,0.335730071,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-19,2024,09,0.1112733929,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-21,2024,09,6.7901039326,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-09-30,2024,09,0.2476345997,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-01,2024,10,0.1143355557,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-02,2024,10,3.8245012407,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-08,2024,10,0.2712881651,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-11,2024,10,0.1890811407,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-10-12,2024,10,1.136446291,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-02,2024,11,1.7155159391,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-10,2024,11,1.0597443954,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-21,2024,11,0.008412527,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-22,2024,11,7.24404e-05,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-23,2024,11,4.6411e-06,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-11-26,2024,11,0.0413671653,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-06,2024,12,2.8436457496,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-07,2024,12,0.3440458769,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-20,2024,12,6.0956272629,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-29,2024,12,0.0016980904,NRSC VIC MODEL
Andhra Pradesh,Y.S.R.,2024-12-30,2024,12,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-01-17,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-01-23,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-01-24,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-01-27,2024,01,0.0001889107,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-01-31,2024,01,3.55307e-05,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-02-02,2024,02,0.0251486053,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-02-04,2024,02,7.48537e-05,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-07,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-08,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-11,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-14,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-15,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-03-26,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-04-02,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-04-11,2024,04,0.0364817815,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-04-15,2024,04,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-04-20,2024,04,2.1545451733,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-02,2024,05,7.5564e-06,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-04,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-05,2024,05,0.0006724822,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-06,2024,05,0.0644140072,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-08,2024,05,28.0756730582,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-09,2024,05,0.0973281617,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-11,2024,05,0.4489119689,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-12,2024,05,0.00800902,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-15,2024,05,2.8335397244,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-17,2024,05,4.5453247166,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-28,2024,05,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-05-29,2024,05,0.0034977341,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-06-14,2024,06,0.2860018975,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-06-22,2024,06,1.5642339053,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-06-26,2024,06,1.7296928322,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-13,2024,07,0.7504809037,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-19,2024,07,9.9451374278,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-22,2024,07,7.3985151073,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-24,2024,07,1.1087057387,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-30,2024,07,0.2963119069,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-07-31,2024,07,0.3547450899,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-08-15,2024,08,11.6875443535,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-08-22,2024,08,7.3902628797,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-08-23,2024,08,3.2080470313,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-09-20,2024,09,1.6499126948,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-03,2024,10,10.9000288695,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-07,2024,10,0.9428493773,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-10,2024,10,3.5189390626,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-12,2024,10,0.5063990976,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-13,2024,10,0.0379921239,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-14,2024,10,5.3951076586,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-15,2024,10,11.301708055,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-10-21,2024,10,1.2243708397,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-03,2024,11,0.0,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-08,2024,11,0.7188224488,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-11,2024,11,0.4478247785,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-12,2024,11,0.0281709515,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-13,2024,11,0.0211866548,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-11-30,2024,11,0.3925827915,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-01,2024,12,0.6611540308,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-08,2024,12,0.7146167372,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-11,2024,12,0.0027783413,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-17,2024,12,0.0039560212,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-22,2024,12,0.6296064451,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-23,2024,12,0.0012276876,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-27,2024,12,1.178082608,NRSC VIC MODEL
Andhra Pradesh,Kurnool,2024-12-28,2024,12,0.2628437388,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-01-05,2024,01,0.0151878181,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-01-12,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-01-14,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-01-16,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-01-18,2024,01,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-02-20,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-02-25,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-02-26,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-02-27,2024,02,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-03-05,2024,03,0.0,NRSC VIC MODEL
Andhra Pradesh,Prakasam,2024-03-07,2024,03,0.0,NRSC VIC MODEL
